,creelID,lakeID,site_group,accessPoint,sampleDate,partyActivity,numberInParty,travelTimeHours,dateTimeReturnInterview,dateTimeLeftLanding,timeNotFishing,electronicUse,fishingDaysYear,fishingDaysLakeYear,homeZip,satisfactionOverall,satisfactionNumber,satisfactionSize,c1LifeRevolves,c2TrophySpots,c3MostEnjoyable,c4SignificantIncome,c5Enjoyable,c6NoTimeHobbies,c7MaximizeNumbers,c8NoAlternative,c9FriendsFish,c10ReleaseFish,c11LoseFriends,c12BigSmall,c13OtherLeisure,c14KeepFishing,c15SpecialGear,income,race,raceOther,hispanic,
530,NT_north_twin_20220122_creel_1,NT,rural,north_twin,20220122,ice_fishing,2,0.083333333,20220122 15:47,20220122 09:00,0.666666667,1,8,8,54554,9,10,9,3,3,2,1,5,3,5,2,2,1,1,2,4,4,3,"$90,000 to $99,999",White,NA,0,
531,LJ_little_john_20220121_creel_1,LJ,rural,little_john,20220121,ice_fishing,2,NA,NA,20220121 12:58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
532,LJ_little_john_20220121_creel_2,LJ,rural,little_john,20220121,ice_fishing,5,NA,NA,20220121 14:22,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
533,LJ_little_john_20220121_creel_3,LJ,rural,little_john,20220121,ice_fishing,3,0.333333333,20220121 18:00,20220121 15:57,0,1,26,1,54558,3,3,1,2,2,4,1,5,2,2,1,4,4,1,1,1,3,4,NA,NA,NA,NA,
534,EA_eagle_20220115_creel_1,EA,rural,eagle,20220115,ice_fishing,5,NA,NA,20220115 06:29,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
535,EA_eagle_20220115_creel_2,EA,rural,eagle,20220115,ice_fishing,7,0.416666667,20220115 12:47,20220115 07:27,0,1,320,50,54519,8,8,7,5,4,4,5,5,4,4,5,4,3,3,2,2,5,4,"$30,000 to $39,999",White,NA,0,
536,EA_eagle_20220115_creel_3,EA,rural,eagle,20220115,ice_fishing,2,NA,NA,20220115 07:31,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
537,EA_eagle_20220115_creel_4,EA,rural,eagle,20220115,ice_fishing,7,NA,NA,20220115 07:22,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
538,EA_eagle_20220115_creel_5,EA,rural,eagle,20220115,ice_fishing,1,1.75,20220115 12:36,NA,0,1,25,10,54401,10,10,10,3,2,4,1,5,2,2,1,3,4,1,4,3,2,5,"$150,000 or more",White,NA,0,
539,EA_eagle_20220115_creel_6,EA,rural,eagle,20220115,ice_fishing,6,NA,NA,20220115 08:14,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
540,EA_eagle_20220115_creel_7,EA,rural,eagle,20220115,ice_fishing,3,NA,NA,20220115 08:25,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
541,EA_eagle_20220115_creel_8,EA,rural,eagle,20220115,ice_fishing,4,NA,NA,20220115 10:44,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
542,EA_eagle_20220115_creel_9,EA,rural,eagle,20220115,ice_fishing,2,5,20220115 17:00,20220115 12:42,0,1,5,0,53142,8,5,5,2,4,5,2,4,1,4,1,2,3,1,2,1,4,1,NA,White,NA,0,
543,BV_big_arbor_vitae_20220120_creel_1,BV,rural,big_arbor_vitae,20220120,ice_fishing,4,NA,NA,20220120 15:00,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
544,BV_big_arbor_vitae_20220120_creel_2,BV,rural,big_arbor_vitae,20220120,ice_fishing,1,0.166666667,20220120 15:30,NA,0,0,125,100,54558,8,8,7,5,3,5,5,5,4,3,4,4,3,3,3,5,5,3,"$60,000 to $69,999",White,NA,0,
545,YA_cherokee_marsh_20220122_creel_1,YA,urban,cherokee_marsh,20220122,ice_fishing,2,0.333333333,20220122 17:03,20220122 11:46,0,1,52,2,53528,9,9,7,4,4,5,3,5,1,5,1,2,4,1,4,3,4,5,NA,NA,NA,NA,
546,YA_cherokee_marsh_20220122_creel_2,YA,urban,cherokee_marsh,20220122,ice_fishing,2,0.166666667,20220122 12:24,20220122 06:45,0,1,75,1,53532,9,6,6,4,5,4,3,5,1,5,1,2,4,1,3,4,5,5,"$80,000 to $89,999",White,NA,0,
547,YA_cherokee_marsh_20220122_creel_3,YA,urban,cherokee_marsh,20220122,ice_fishing,1,0.333333333,20220122 12:42,20220122 08:00,0,0,24,8,53597,8,5,5,3,3,5,3,3,1,1,3,3,1,1,5,3,1,1,"$30,000 to $39,999",White,NA,0,
548,YA_cherokee_marsh_20220122_creel_4,YA,urban,cherokee_marsh,20220122,ice_fishing,3,0.333333333,20220122 16:27,20220122 13:09,NA,0,100,4,53590,7,6,4,5,3,5,1,5,4,4,2,2,5,2,4,5,5,5,NA,NA,NA,NA,
549,YA_cherokee_marsh_20220122_creel_5,YA,urban,cherokee_marsh,20220122,ice_fishing,6,0.25,20220122 13:52,NA,0,0,50,7,53590,9,9,6,5,5,5,2,5,2,5,3,4,5,4,4,4,5,5,"$60,000 to $69,999",White,NA,0,
550,YA_cherokee_marsh_20220122_creel_6,YA,urban,cherokee_marsh,20220122,ice_fishing,1,0.166666667,20220122 14:06,20220122 12:00,0,1,200,30,53714,8,2,5,5,5,3,1,5,1,5,1,5,3,1,5,3,5,5,"$50,000 to $59,999",White,NA,0,
551,YA_cherokee_marsh_20220122_creel_7,YA,urban,cherokee_marsh,20220122,ice_fishing,1,0.016666667,20220122 14:32,20220122 09:02,0,1,40,6,53597,7,10,3,3,3,3,3,5,1,5,1,3,3,1,3,3,3,5,NA,White,NA,0,
552,YA_cherokee_marsh_20220122_creel_8,YA,urban,cherokee_marsh,20220122,ice_fishing,1,0.333333333,20220122 14:56,20220122 11:00,0,1,20,2,53528,7,7,7,3,3,4,2,4,2,4,2,2,4,2,3,3,4,4,"$70,000 to $79,999",White,NA,0,
553,YA_cherokee_marsh_20220122_creel_9,YA,urban,cherokee_marsh,20220122,ice_fishing,5,0.333333333,20220122 15:05,20220122 10:00,0,1,10,0,53589,6,1,1,5,5,4,1,5,2,3,2,3,4,1,3,3,4,5,"$150,000 or more",White,NA,0,
554,YA_cherokee_marsh_20220122_creel_10,YA,urban,cherokee_marsh,20220122,ice_fishing,2,0.75,20220122 15:05,20220122 10:30,0,1,5,0,53066,8,1,NA,2,4,2,2,4,2,4,1,4,3,2,2,2,4,4,"$100,000 to $149,999",White,NA,0,
555,YA_cherokee_marsh_20220122_creel_11,YA,urban,cherokee_marsh,20220122,ice_fishing,1,0.166666667,20220122 15:27,20220122 10:00,0,0,80,12,53704,4,7,3,2,4,4,2,3,2,2,4,4,3,4,2,4,5,5,"$40,000 to $49,999",White,NA,0,
556,YA_cherokee_marsh_20220122_creel_12,YA,urban,cherokee_marsh,20220122,ice_fishing,3,0.75,20220122 15:37,20220122 10:00,0,1,20,1,53560,7,8,6,2,4,3,4,5,2,3,3,4,3,2,2,2,4,5,"$150,000 or more",White,NA,0,
557,YA_cherokee_marsh_20220122_creel_13,YA,urban,cherokee_marsh,20220122,ice_fishing,1,NA,20220122 16:44,20220122 15:52,0,0,NA,NA,NA,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
558,YA_cherokee_marsh_20220122_creel_14,YA,urban,cherokee_marsh,20220122,ice_fishing,7,0.25,20220122 17:18,20220122 09:30,0.25,1,20,2,53532,10,9,6,3,4,3,2,5,1,3,1,4,4,1,3,1,3,1,"$100,000 to $149,999",White,NA,0,
559,YA_cherokee_marsh_20220122_creel_15,YA,urban,cherokee_marsh,20220122,ice_fishing,2,0.333333333,20220122 17:27,20220122 11:00,0,1,12,4,53562,8,10,7,2,2,2,2,4,2,2,1,2,2,1,2,3,3,3,"$50,000 to $59,999",White,NA,0,
560,UM_upper_mud_20220118_creel_1,UM,urban,upper_mud,20220118,ice_fishing,1,0.333333333,20220118 11:30,20220118 06:15,NA,1,30,NA,53589,5,3,3,4,4,4,2,4,2,2,2,4,NA,2,4,4,4,4,"$100,000 to $149,999",White,NA,0,
561,UM_upper_mud_20220118_creel_2,UM,urban,upper_mud,20220118,ice_fishing,2,0.833333333,20220118 09:58,20220118 06:22,0.5,1,20,3,53901,3,2,6,2,5,5,3,5,1,3,1,5,3,4,3,3,4,5,"$90,000 to $99,999",White,NA,0,
562,UM_upper_mud_20220118_creel_3,UM,urban,upper_mud,20220118,ice_fishing,1,1.25,20220118 13:45,20220118 06:55,0,1,175,6,53107,9,9,7,5,1,5,1,5,1,2,2,4,1,1,1,2,5,5,NA,White,NA,0,
563,UM_upper_mud_20220118_creel_4,UM,urban,upper_mud,20220118,ice_fishing,2,1.5,20220118 11:44,20220118 07:04,0,0,8,0,53095,3,2,4,4,5,4,3,5,3,3,2,4,3,1,5,3,5,5,"$20,000 to $29,999",White,NA,0,
564,UM_upper_mud_20220118_creel_5,UM,urban,upper_mud,20220118,ice_fishing,2,1.166666667,20220118 13:21,20220118 07:00,0,1,130,6,53228,8,8,7,1,1,1,1,5,1,1,1,3,3,1,1,1,3,5,"$60,000 to $69,999",White,NA,0,
565,UM_upper_mud_20220118_creel_6,UM,urban,upper_mud,20220118,ice_fishing,3,1.25,20220118 11:46,20220118 07:10,0.5,1,130,3,53003,7,2,6,4,2,4,2,3,1,5,5,4,2,NA,2,4,2,4,NA,NA,NA,NA,
566,UM_upper_mud_20220118_creel_7,UM,urban,upper_mud,20220118,ice_fishing,4,1,NA,20220118 07:14,NA,1,10,3,53132,5,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
567,UM_upper_mud_20220118_creel_8,UM,urban,upper_mud,20220118,ice_fishing,1,0.75,20220118 12:00,20220118 07:17,NA,1,30,10,53538,8,7,6,3,2,3,2,5,2,2,1,3,3,2,3,3,4,4,NA,White,NA,NA,
568,UM_upper_mud_20220118_creel_9,UM,urban,upper_mud,20220118,ice_fishing,1,0.25,20220118 08:38,20220118 07:51,0.25,1,50,5,58565,4,1,NA,3,3,4,2,4,2,3,2,2,4,2,3,4,4,4,NA,NA,NA,NA,
569,UM_upper_mud_20220118_creel_10,UM,urban,upper_mud,20220118,ice_fishing,1,0.75,NA,20220118 07:55,NA,1,20,1,53574,2,1,NA,3,2,3,2,5,2,5,1,4,2,1,2,3,4,4,NA,NA,NA,NA,
570,UM_upper_mud_20220118_creel_11,UM,urban,upper_mud,20220118,ice_fishing,1,NA,20220118 12:31,20220118 08:27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
571,UM_upper_mud_20220118_creel_12,UM,urban,upper_mud,20220118,ice_fishing,2,0.583333333,20220118 13:45,20220118 08:19,NA,1,7,2,53038,9,7,5,3,2,2,3,4,2,3,2,3,2,2,1,2,3,5,NA,NA,NA,NA,
572,UM_upper_mud_20220118_creel_13,UM,urban,upper_mud,20220118,ice_fishing,2,NA,NA,20220118 08:52,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
573,UM_upper_mud_20220118_creel_14,UM,urban,upper_mud,20220118,ice_fishing,1,NA,NA,20220118 10:36,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
574,UM_upper_mud_20220118_creel_15,UM,urban,upper_mud,20220118,ice_fishing,2,NA,NA,20220118 10:46,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
575,UM_upper_mud_20220118_creel_16,UM,urban,upper_mud,20220118,ice_fishing,1,NA,NA,20220118 11:01,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
576,UM_upper_mud_20220118_creel_17,UM,urban,upper_mud,20220118,ice_fishing,1,NA,NA,20220118 11:09,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
577,UM_upper_mud_20220118_creel_18,UM,urban,upper_mud,20220118,ice_fishing,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
578,UM_upper_mud_20220118_creel_19,UM,urban,upper_mud,20220118,ice_fishing,1,NA,NA,20220118 11:16,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
579,UM_upper_mud_20220118_creel_20,UM,urban,upper_mud,20220118,ice_fishing,1,NA,NA,20220118 11:25,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
580,UM_upper_mud_20220118_creel_21,UM,urban,upper_mud,20220118,ice_fishing,1,NA,NA,20220118 11:30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
581,UM_upper_mud_20220118_creel_22,UM,urban,upper_mud,20220118,ice_fishing,1,NA,NA,20220118 12:25,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
582,UM_upper_mud_20220118_creel_23,UM,urban,upper_mud,20220118,ice_fishing,2,0.25,20220118 17:00,20220118 12:20,0,1,10,3,53714,10,10,10,1,4,4,1,4,1,1,1,1,2,1,1,1,4,1,"$150,000 or more",White,NA,0,
583,UM_upper_mud_20220118_creel_24,UM,urban,upper_mud,20220118,ice_fishing,1,NA,NA,20220118 12:31,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
584,UM_upper_mud_20220118_creel_25,UM,urban,upper_mud,20220118,ice_fishing,1,NA,NA,20220118 12:33,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
585,UM_upper_mud_20220118_creel_26,UM,urban,upper_mud,20220118,ice_fishing,1,NA,NA,20220118 12:31,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
586,UM_upper_mud_20220118_creel_27,UM,urban,upper_mud,20220118,ice_fishing,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
587,UM_upper_mud_20220118_creel_28,UM,urban,upper_mud,20220118,ice_fishing,1,NA,NA,20220118 12:48,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
588,UM_upper_mud_20220118_creel_29,UM,urban,upper_mud,20220118,ice_fishing,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
589,UM_upper_mud_20220118_creel_30,UM,urban,upper_mud,20220118,ice_fishing,2,NA,NA,20220118 13:08,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
590,FI_fish_20220116_creel_1,FI,urban,fish,20220116,ice_fishing,4,0.166666667,20220116 15:00,20220116 08:28,0.5,1,52,4,53555,7,6,3,3,3,4,4,4,1,2,1,1,5,1,4,4,1,1,NA,Other,NA,0,
591,FI_fish_20220116_creel_2,FI,urban,fish,20220116,ice_fishing,2,0.116666667,20220116 11:28,20220116 08:35,0.5,1,50,0,53578,2,1,1,3,5,4,3,4,2,5,1,3,3,3,5,3,4,5,"$100,000 to $149,999",White,NA,0,
592,FI_fish_20220116_creel_3,FI,urban,fish,20220116,ice_fishing,2,0.666666667,20220116 10:40,20220116 09:35,0,1,10,10,53590,10,1,1,3,5,4,3,5,4,5,4,5,5,3,3,3,3,5,"$30,000 to $39,999",White,NA,0,
593,FI_fish_20220116_creel_4,FI,urban,fish,20220116,ice_fishing,3,NA,NA,20220116 09:40,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
594,FI_fish_20220116_creel_5,FI,urban,fish,20220116,ice_fishing,2,NA,NA,20220116 09:32,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
595,FI_fish_20220116_creel_6,FI,urban,fish,20220116,ice_fishing,11,0.166666667,20220116 13:41,20220116 10:07,0,0,45,1,53583,7,1,1,1,3,2,2,4,2,5,1,2,2,1,5,2,3,2,"$100,000 to $149,999",White,NA,0,
596,FI_fish_20220116_creel_7,FI,urban,fish,20220116,ice_fishing,3,NA,20220116 10:27,20220116 09:54,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
597,FI_fish_20220116_creel_8,FI,urban,fish,20220116,ice_fishing,2,NA,NA,20220116 12:19,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
598,FI_fish_20220116_creel_9,FI,urban,fish,20220116,ice_fishing,5,NA,NA,20220116 12:16,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
599,FI_fish_20220116_creel_10,FI,urban,fish,20220116,ice_fishing,1,NA,NA,20220116 12:51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
600,FI_fish_20220116_creel_11,FI,urban,fish,20220116,ice_fishing,2,NA,NA,20220116 13:20,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
601,ML_brittingham_boats_20220115_creel_1,ML,urban,brittingham_boats,20220115,ice_fishing,1,NA,20220115 10:54,20220115 06:07,0.25,1,NA,NA,NA,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
602,ML_brittingham_boats_20220115_creel_2,ML,urban,brittingham_boats,20220115,ice_fishing,2,NA,NA,20220115 06:05,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
603,ML_brittingham_boats_20220115_creel_3,ML,urban,brittingham_boats,20220115,ice_fishing,2,NA,NA,20220115 06:48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
604,ML_brittingham_boats_20220115_creel_4,ML,urban,brittingham_boats,20220115,ice_fishing,2,0.666666667,20220115 12:04,20220115 07:22,NA,1,3,3,53537,3,2,1,4,2,2,2,4,2,3,3,4,3,2,4,4,4,4,"$100,000 to $149,999",White,NA,0,
605,ML_brittingham_boats_20220115_creel_5,ML,urban,brittingham_boats,20220115,ice_fishing,2,0.25,NA,20220115 07:29,0.25,0,35,1,53704,6,4,4,2,2,1,2,5,2,5,1,1,4,1,1,1,2,5,"$50,000 to $59,999",White,NA,0,
606,ML_brittingham_boats_20220115_creel_6,ML,urban,brittingham_boats,20220115,ice_fishing,1,0.583333333,20220116 03:30,20220115 07:32,0.166666667,1,14,0,53534,7,8,4,3,3,4,3,5,3,3,1,4,3,3,4,3,4,2,NA,NA,NA,0,
607,ML_brittingham_boats_20220115_creel_7,ML,urban,brittingham_boats,20220115,ice_fishing,2,0.166666667,20220115 12:12,20220115 08:12,0,0,20,4,53711,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
608,ML_brittingham_boats_20220115_creel_8,ML,urban,brittingham_boats,20220115,ice_fishing,1,0.333333333,20220115 11:16,20220115 08:25,0,1,25,3,53597,3,4,3,3,4,3,2,5,1,5,1,1,1,1,1,1,3,5,"$100,000 to $149,999",White,NA,0,
609,ML_brittingham_boats_20220115_creel_9,ML,urban,brittingham_boats,20220115,ice_fishing,4,0.666666667,20220115 13:04,20220115 08:29,0,1,25,5,53520,8,8,2,5,2,5,3,5,1,3,1,5,3,1,3,5,3,5,"$30,000 to $39,999",NA,NA,0,
610,ML_brittingham_boats_20220115_creel_10,ML,urban,brittingham_boats,20220115,ice_fishing,5,NA,NA,20220115 09:15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
611,ML_brittingham_boats_20220115_creel_11,ML,urban,brittingham_boats,20220115,ice_fishing,3,NA,NA,20220115 09:59,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
612,ML_brittingham_boats_20220115_creel_12,ML,urban,brittingham_boats,20220115,ice_fishing,3,NA,NA,20220115 10:12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
613,ML_brittingham_boats_20220115_creel_13,ML,urban,brittingham_boats,20220115,ice_fishing,2,NA,NA,20220115 10:17,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
614,ML_brittingham_boats_20220115_creel_14,ML,urban,brittingham_boats,20220115,ice_fishing,4,0.5,20220115 10:40,20220115 08:30,0,1,10,4,53549,5,1,NA,1,2,2,3,5,2,5,1,1,3,1,5,3,3,3,"$100,000 to $149,999",White,NA,0,
615,ML_brittingham_boats_20220115_creel_15,ML,urban,brittingham_boats,20220115,ice_fishing,3,1,20220115 12:50,20220115 11:07,0,1,150,4,53901,5,3,3,4,5,4,4,5,2,1,2,4,5,2,5,4,4,5,"$40,000 to $49,999",White,NA,0,
616,ML_brittingham_boats_20220115_creel_16,ML,urban,brittingham_boats,20220115,ice_fishing,1,NA,NA,20220115 11:05,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
617,ML_brittingham_boats_20220115_creel_17,ML,urban,brittingham_boats,20220115,ice_fishing,NA,NA,NA,20220115 11:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
618,ML_brittingham_boats_20220115_creel_19,ML,urban,brittingham_boats,20220115,ice_fishing,4,NA,NA,20220115 12:10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
619,ML_brittingham_boats_20220115_creel_20,ML,urban,brittingham_boats,20220115,ice_fishing,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
620,ML_brittingham_boats_20220115_creel_21,ML,urban,brittingham_boats,20220115,ice_fishing,3,NA,NA,20220115 13:58,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
621,WA_goodland_county_park_20220123_creel_1,WA,urban,goodland_county_park,20220123,ice_fishing,2,0.75,NA,20220123 11:05,0,1,96,0,53545,7,1,NA,4,5,1,1,5,1,5,1,1,3,1,1,1,5,4,"$60,000 to $69,999",White,NA,0,
622,WA_goodland_county_park_20220123_creel_2,WA,urban,goodland_county_park,20220123,ice_fishing,1,0.083333333,20220123 11:11,20220123 05:30,0,1,150,10,53081,7,1,8,4,5,5,4,4,2,4,2,2,4,2,5,2,5,5,"$60,000 to $69,999",Hmong,NA,0,
623,WA_goodland_county_park_20220123_creel_3,WA,urban,goodland_county_park,20220123,ice_fishing,NA,0.083333333,20220123 11:50,NA,0,0,40,20,53575,10,1,1,3,4,4,2,5,3,4,2,2,4,1,3,2,4,4,"$100,000 to $149,999",White,NA,0,
624,WA_goodland_county_park_20220123_creel_4,WA,urban,goodland_county_park,20220123,ice_fishing,10,0.5,20220123 17:42,20220123 11:57,0,0,20,20,53575,10,1,NA,3,2,4,1,3,1,3,2,3,5,1,1,3,4,4,"$100,000 to $149,999",White,NA,0,
625,WA_goodland_county_park_20220123_creel_5,WA,urban,goodland_county_park,20220123,ice_fishing,2,1.5,20220123 12:13,20220123 08:30,1,1,15,NA,60140,6,1,NA,2,4,2,2,4,2,4,2,4,3,2,3,2,4,4,NA,NA,NA,NA,
626,WA_goodland_county_park_20220123_creel_6,WA,urban,goodland_county_park,20220123,ice_fishing,2,0.5,20220123 18:22,20220123 12:21,0,1,30,5,53534,8,8,7,3,4,4,3,4,2,5,3,2,4,2,3,4,5,4,"$100,000 to $149,999",White,NA,0,
627,WA_goodland_county_park_20220123_creel_7,WA,urban,goodland_county_park,20220123,ice_fishing,3,0.233333333,20220123 15:00,20220123 12:30,0.5,1,30,6,53711,5,1,1,3,3,4,2,5,3,2,1,1,3,1,3,3,4,4,"$150,000 or more",White,NA,0,
628,WA_goodland_county_park_20220123_creel_8,WA,urban,goodland_county_park,20220123,ice_fishing,1,1,20220123 12:37,20220123 08:30,0,1,15,5,53511,8,1,1,3,3,1,3,5,1,5,3,5,3,1,1,2,5,5,NA,White,NA,0,
629,WA_goodland_county_park_20220123_creel_9,WA,urban,goodland_county_park,20220123,ice_fishing,2,0.333333333,20220123 12:43,20220123 05:30,0,1,50,10,53589,8,4,8,4,4,4,5,4,2,2,2,4,4,2,4,4,4,4,NA,NA,NA,NA,
